id,text,upos,xpos,feats,head,deprel,span,lemma,expanded
38,הפחתות,NOUN,NOUN,Gender=Fem|Number=Sing,37.0,obj,"(156, 162)",הפחתה,
39,של,ADP,ADP,Case=Gen,41.0,case:gen,"(163, 165)",של,
40,50,NUM,NUM,,41.0,nummod,"(166, 168)",50,
41,%,NOUN,NOUN,"Gender=Masc|Number=Plur,Sing",38.0,nmod:poss,"(168, 169)",%,
"(42, 43)",ויותר,,,,,,"(170, 175)",,"[{'id': 42, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 43, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 43, 'text': 'יותר', 'upos': 'ADV', 'xpos': 'ADV', 'head': 41, 'deprel': 'advmod', 'lemma': 'יותר'}]"
"(44, 45)",בנפח,,,,,,"(176, 180)",,"[{'id': 44, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 45, 'deprel': 'case', 'lemma': 'ב'}, {'id': 45, 'text': 'נפח', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 41, 'deprel': 'nmod', 'lemma': 'נפח'}]"
"(46, 47)",הבטון,,,,,,"(181, 186)",,"[{'id': 46, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 47, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 47, 'text': 'בטון', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 45, 'deprel': 'compound:smixut', 'lemma': 'בטון'}]"
"(1, 3)",לסיכום,,,,,,"(1, 7)",,"[{'id': 1, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 3, 'deprel': 'case', 'lemma': 'ל'}, {'id': 2, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 3, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 3, 'text': 'סיכום', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 8, 'deprel': 'obl', 'lemma': 'סיכום'}]"
4,",",PUNCT,PUNCT,,8.0,punct,"(7, 8)",",",
5,תוצאות,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Plur,8.0,nsubj,"(9, 15)",תוצאה,
"(6, 7)",המחקר,,,,,,"(16, 21)",,"[{'id': 6, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 7, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 7, 'text': 'מחקר', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 5, 'deprel': 'compound:smixut', 'lemma': 'מחקר'}]"
8,ממחישות,VERB,VERB,"Gender=Fem|HebBinyan=PIEL|Number=Plur|Person=1,2,3|VerbForm=Part|Voice=Act",0.0,root,"(22, 29)",המחיש,
9,את,ADP,ADP,Case=Acc,11.0,case:acc,"(30, 32)",את,
"(10, 11)",הפוטנציאל,,,,,,"(33, 42)",,"[{'id': 10, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 11, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 11, 'text': 'פוטנציאל', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 8, 'deprel': 'obj', 'lemma': 'פוטנציאל'}]"
"(12, 13)",הגלום,,,,,,"(43, 48)",,"[{'id': 12, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 13, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 13, 'text': 'גלום', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Masc|HebBinyan=PAAL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act', 'head': 11, 'deprel': 'amod', 'lemma': 'גלום'}]"
"(14, 15)",בשימוש,,,,,,"(49, 55)",,"[{'id': 14, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 15, 'deprel': 'case', 'lemma': 'ב'}, {'id': 15, 'text': 'שימוש', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 11, 'deprel': 'nmod', 'lemma': 'שימוש'}]"
"(16, 17)",בתכן,,,,,,"(56, 60)",,"[{'id': 16, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 17, 'deprel': 'case', 'lemma': 'ב'}, {'id': 17, 'text': 'תכן', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 15, 'deprel': 'nmod', 'lemma': 'תכן'}]"
18,אופטימלי,ADJ,ADJ,Gender=Masc|Number=Sing,17.0,amod,"(61, 69)",אופטימלי,
"(19, 20)",ואת,,,,,,"(70, 73)",,"[{'id': 19, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 22, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 20, 'text': 'את', 'upos': 'ADP', 'xpos': 'ADP', 'feats': 'Case=Acc', 'head': 22, 'deprel': 'case:acc', 'lemma': 'את'}]"
"(21, 22)",הצורך,,,,,,"(74, 79)",,"[{'id': 21, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 22, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 22, 'text': 'צורך', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 11, 'deprel': 'conj', 'lemma': 'צורך'}]"
"(23, 24)",במחקרים,,,,,,"(80, 87)",,"[{'id': 23, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 24, 'deprel': 'case', 'lemma': 'ב'}, {'id': 24, 'text': 'מחקרים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 22, 'deprel': 'nmod', 'lemma': 'מחקר'}]"
25,נוספים,ADJ,ADJ,Gender=Masc|Number=Plur,24.0,amod,"(88, 94)",נוסף,
26,כדי,ADP,ADP,,27.0,case,"(95, 98)",כדי,
27,לקדם,VERB,VERB,HebBinyan=PIEL|VerbForm=Inf|Voice=Act,8.0,advcl,"(99, 103)",קידם,
28,את,ADP,ADP,Case=Acc,30.0,case:acc,"(104, 106)",את,
"(29, 30)",ההטמעה,,,,,,"(107, 113)",,"[{'id': 29, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 30, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 30, 'text': 'הטמעה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 27, 'deprel': 'obj', 'lemma': 'הטמעה'}]"
31,של,ADP,ADP,Case=Gen,32.0,case:gen,"(114, 116)",של,
32,כלי,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,30.0,nmod:poss,"(117, 120)",כלי,
33,תכן,NOUN,NOUN,Gender=Masc|Number=Sing,32.0,compound:smixut,"(121, 124)",תכן,
34,מתקדמים,ADJ,ADJ,Gender=Masc|Number=Plur,32.0,amod,"(125, 132)",מתקדם,
"(35, 36)",בפרקטיקה,,,,,,"(133, 141)",,"[{'id': 35, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 36, 'deprel': 'case', 'lemma': 'ב'}, {'id': 36, 'text': 'פרקטיקה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 30, 'deprel': 'nmod', 'lemma': 'פרקטיקה'}]"
"(37, 38)",היומיומית,,,,,,"(142, 151)",,"[{'id': 37, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 38, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 38, 'text': 'יומיומית', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Fem|Number=Sing', 'head': 36, 'deprel': 'amod', 'lemma': 'יומיומי'}]"
