title,last_name,first_name,year,"publisher",place,corpus_index,word_count,origin,medium,category,corpus_type
"על הפריון, 'KanBIM' השפעות מערכת הבטיחות ואיכות העבודה של צוותי עבודה ומנהלי העבודה ",המכון הלאומי לחקר הבנייה,,2011,"משרד הבינוי והשיכון",חיפה,1800098,14909,Born digital,research,משרד השיכון,IIA
חקירת התנהגות וכשל העיגון של מוטות פלדה בתווך של בטון בהעמסה מונוטונית ומחזורית,המכון הלאומי לחקר הבנייה,,2011,"משרד הבינוי והשיכון",חיפה,1800103,9951,Born digital,research,משרד השיכון,IIA
יחסי גומלין קרקע מבנה עקב חפירת מנהרות – ניסוח מתמטי של הבעיה,המכון הלאומי לחקר הבנייה,,2011,"משרד הבינוי והשיכון",חיפה,1800122,5100,Born digital,research,משרד השיכון,IIA
מידול תלת-ממדי של אתרי בנייה לניהול בטיחות עבודת עגורני צריח,המכון הלאומי לחקר הבנייה,,2011,"משרד הבינוי והשיכון",חיפה,1800100,21555,Born digital,research,משרד השיכון,IIA
ניתוח יחסים פיננסיים בחברות בנייה,המכון הלאומי לחקר הבנייה,,2011,"משרד הבינוי והשיכון",חיפה,1800119,11086,Born digital,research,משרד השיכון,IIA
עקרונות תכן אדריכלי מודע רעידות אדמה,המכון הלאומי לחקר הבנייה,,2011,"משרד הבינוי והשיכון",חיפה,1800124,62654,Born digital,research,משרד השיכון,IIA
"ריכוז הסיליקה המסיסה בבטון עם ובלי מוספים פוצולנים, והשפעתו על הפסיבציה של פלדת זיון",המכון הלאומי לחקר הבנייה,,2011,"משרד הבינוי והשיכון",חיפה,1800107,6300,Born digital,research,משרד השיכון,IIA
שיפור יכולת המיחזור של פסולת בטון באמצעות אמולסיה פולימרית,המכון הלאומי לחקר הבנייה,,2011,"משרד הבינוי והשיכון",חיפה,1800121,8254,Born digital,research,משרד השיכון,IIA
שפיעת ראדון מבטונים המכילים אפר פחם,המכון הלאומי לחקר הבנייה,,2011,"משרד הבינוי והשיכון",חיפה,1800106,23830,Born digital,research,משרד השיכון,IIA
"תדריך תכנון לשילוב מבני צבור, מסחר, תעסוקה ומגורים",נוסבאום,גבריאלה,2011,"משרד הבינוי והשיכון",תל אביב,1800089,10683,Born digital,summary report,משרד השיכון,IIA
"קביעת עקרונות למדרוג תוספת זכויות בנייה כתמריץ לחיזוק מבנים בפני רעידות אדמה במסגרת תמ""א 38","סיטילינק השקעות בע""מ",,2011,"משרד הבינוי והשיכון",,1800092,6114,Born digital,research,משרד השיכון,IIA
מפות סיסמיות אזוריות מבוססות דיסאגריגציה )פירוק סטטיסטי(,קלר,אסף,2011,"משרד הבינוי והשיכון",חיפה,1800105,6174,Born digital,research,משרד השיכון,IIA
שימוש בפסולת צמיגים כתחליף לאגרגטים בתערובות בטון,שוורצמן,אסיה,2011,"משרד הבינוי והשיכון",,1800090,5611,Born digital,research,משרד השיכון,IIA
תשטיפי פסולת בנין - אפיון ההרכב והאינטראקציות עם המדיום הבלתי רווי ופיתוח מדדים לאפיון אינטראקציות אלו,שנקר,"משה ",2011,"המשרד לאיכות הסביבה",,1400023,6078,Born digital,,המשרד להגנת הסביבה,IIA
קיומה של העדפה הדונית (רגשית ) בבחירת אמצעי תחבורה ציבורית - בחינת תקפותו של מודל הנאמנות במחקר התחבורתי,ברלך,"יותם ",2011,"הטכניון - מכון טכנולוגי לישראל",חיפה,1500108,29990,Born digital,Thesis,תזות,IIA
המרפאה הקהילתית - אפיון חלל המפגש רופא - מטופל וקונספטים עיצוביים לשיפורו,ארז-איתן,אסתי,2011,"הטכניון - מכון טכנולוגי לישראל",חיפה,1500110,18691,Born digital,Thesis,תזות,IIA
האם קיימת דחיקה עקב ג'נטריפיקציה של פלסטינים אזרחי ישראל מיפו,ולרשטיין,"סבסטיאן ",2011,"הטכניון - מכון טכנולוגי לישראל",חיפה,1500118,30303,Born digital,Thesis,תזות,IIA
כפר שלם - סיפור ייחודי של פינוי ובינוי,צפריר,"נורית ",2011,"הטכניון - מכון טכנולוגי לישראל",חיפה,1500119,42664,Born digital,Thesis,תזות,IIA
"הזדמנות היסטורית - תכנון והקמת גן לאומי 'סובב חומות ירושלים', 1967-1970",וילקוף,"שירה ",2011,"הטכניון - מכון טכנולוגי לישראל",חיפה,1500120,34301,Born digital,Thesis,תזות,IIA
היבטים אקלימיים ואנרגטיים בתכנון בתי מלון בארץ,דורפמן,"מריאנה ",2011,"הטכניון - מכון טכנולוגי לישראל",חיפה,1500121,17573,Born digital,Thesis,תזות,IIA
נופי מוות - בתי קברות מוסלמיים והשתנות הנוף העירוני - ממילא ועבד אל-נאבי כמקרי מבחן,שפרכר-סגלוביץ',שירה,2011,"הטכניון - מכון טכנולוגי לישראל",חיפה,1500123,38466,Born digital,Thesis,תזות,IIA
גישות ל בנייה פתוחה' בתכנון בנייני מגורים בישראל,בר עבאדי,"גלי ",2011,"הטכניון - מכון טכנולוגי לישראל",חיפה,1500124,20735,Born digital,Thesis,תזות,IIA
"המרפסות בתל אביב, מקרה מבחן למתודולוגיית שימור - לימוד המרפסת התל אביבית, הבנת התהליכים המביאים להרס שלה ומתן הנחיות לשיקומה",אתגר,"ירדנה ",2011,"הטכניון - מכון טכנולוגי לישראל",חיפה,1500125,16972,Born digital,Thesis,תזות,IIA
כלכלת שימור מבנים בעלי ערך תרבותי היסטורי - העיר הלבנה תל אביב,סלינג'ר,"אייל ",2011,"הטכניון - מכון טכנולוגי לישראל",חיפה,1500126,55222,Born digital,Thesis,תזות,IIA
נגישות - לקראת פיתוח מדד הערכה כמותי-איכותני באמצעות תחביר המרחב,גולדשמיד," פני ",2011,"הטכניון - מכון טכנולוגי לישראל",חיפה,1500127,26028,Born digital,Thesis,תזות,IIA
"שמואל (סם) ברקאי - אדריכלות בתל–אביב, 1934-1939 - הסגנון הבינלאומי בתל-אביב בהשפעת האדריכלות של לה קורבוזיה בפריז",מאיר,"אבי ",2011,"הטכניון - מכון טכנולוגי לישראל",חיפה,1500128,42910,Born digital,Thesis,תזות,IIA
התנגדות של מישקי טיט בקירות בלוק בטון הנתונים לעמיסה של כוחות אופקיים - שלב א',יאגוסט,ולדימיר,2010,"המכון הלאומי לחקר הבנייה",חיפה,1200040,9706,Born digital,research,המכון הלאומי לחקר הבנייה,IIA
"התנהגות של חללים תת-קרקעיים רדודים מדופנים בעמיסה דינמית, שלב ד'",אנטיס,מרק,2010,"המכון הלאומי לחקר הבנייה",חיפה,1200047,193,Born digital,"תקציר דו""ח מחקר",המכון הלאומי לחקר הבנייה,IIA
מידול של התפשטות כשל מבני בטון מזויין עקב אימפקט במהירות גבוהה,וולך,קונסטנטין,2010,"המכון הלאומי לחקר הבנייה",חיפה,1200073,219,Born digital,"תקציר דו""ח מחקר",המכון הלאומי לחקר הבנייה,IIA
"עומסים תרמיים בגשרים, שלב ב': גשרי ארגז וגשרי קורות תעלה",בקר,רחל,2010,"המכון הלאומי לחקר הבנייה",חיפה,1200084,339,Born digital,"תקציר דו""ח מחקר",המכון הלאומי לחקר הבנייה,IIA
פיתוח שיטה לא הרסנית למעקב אחר האשפרה של גשרים מבטון,ורסמן,רינה,2010,"המכון הלאומי לחקר הבנייה",חיפה,1200098,404,Born digital,"תקציר דו""ח מחקר",המכון הלאומי לחקר הבנייה,IIA
קירות קרקע משוריינת - הכללת אספקטים מתקדמים לתכן רציונלי,נורמנד,איתן,2010,"המכון הלאומי לחקר הבנייה",חיפה,1200102,1316,Born digital,"תקציר דו""ח מחקר",המכון הלאומי לחקר הבנייה,IIA
קריטריונים לקביעת יעילות של אשפרת משטחי בטון בחומרי אשפרה מותזים בתנאי אקלים חם ויבש,ורסמן,רינה,2010,"המכון הלאומי לחקר הבנייה",חיפה,1200105,4127,Born digital,research,המכון הלאומי לחקר הבנייה,IIA
רגישות לסדיקה של בטונים שלב ב',קובלר,קונסטנטין,2010,"המכון הלאומי לחקר הבנייה",חיפה,1200108,6216,Born digital,research,המכון הלאומי לחקר הבנייה,IIA
"שימוש בשיטת חישוב ללא רשת לבחינת התנהגות חללים תת קרקעיים בתוך סלע, שלב ב'",אנטיס,מרק,2010,"המכון הלאומי לחקר הבנייה",חיפה,1200125,118,Born digital,"תקציר דו""ח מחקר",המכון הלאומי לחקר הבנייה,IIA
תגובת פני שכבת קרקע בפעולה דינאמית בסלע הבסיס,ינקלבסקי,דוד,2010,"המכון הלאומי לחקר הבנייה",חיפה,1200131,435,Born digital,"תקציר דו""ח מחקר",המכון הלאומי לחקר הבנייה,IIA
"תגובת פני שכבת קרקע בפעולה דינאמית בסלע הבסיס, שלב ב'",פלדגון,ולדימיר,2010,"המכון הלאומי לחקר הבנייה",חיפה,1200132,279,Born digital,"תקציר דו""ח מחקר",המכון הלאומי לחקר הבנייה,IIA
מקונפליקט לשיתוף - זיהוי פוטנציאל ההתנגדויות הצפוי לתוכניות בנין עיר,דרוקמן,דורון,2010,"המרכז לחקר העיר והאזור",חיפה,1300031,31895,Born digital,,המרכז לחקר העיר והאזור,IIA
"בדיקת עמדות למגורים בבניינים משותפים בעיר סח'נין - דוח סיכום מחקר איכותי ",אותנתל אינסייט,,2010,"משרד הבינוי והשיכון",,1800044,5263,Born digital,summary report,משרד השיכון,IIA
אמדן להיקף האוכלוסייה החרדית (נפשות ומשקי בית) ולצרכי הדיור השנתיים של המגזר לשנים 2008-2009,משרד הבינוי והשיכון,,2010,"משרד הבינוי והשיכון",ירושלים,1800070,964,Born digital,summary report,משרד השיכון,IIA
"אפיון ליקויי בנייה לפי גורמים שורשיים: זיהוי גורמיהם, עיתוי יצירתם וחשיפתם, התפתחות עלויותיהם ותרופות לצמצומם",המכון הלאומי לחקר הבנייה,,2010,"משרד הבינוי והשיכון",חיפה,1800150,15920,Born digital,research,משרד השיכון,IIA
"חומרים צמנטיים מרוכבים עם בדים לחיזוק, שיקום ותיקון מבנים",המכון הלאומי לחקר הבנייה,,2010,"משרד הבינוי והשיכון",חיפה,1800149,10362,Born digital,research,משרד השיכון,IIA
חיזוי ההתנהגות של בטון בעומס דינמי באמצעות סימולציה ממוחשבת בשיטת האלמנטים הדיסקרטיים – שלב א ',המכון הלאומי לחקר הבנייה,,2010,"משרד הבינוי והשיכון",חיפה,1800151,5396,Born digital,research,משרד השיכון,IIA
